asset_id,host_name,ip_address,mac_address,last_assessed_for_vulnerabilities,asset_riskscore,vulnerability_description,vulnerability_title,vulnerability_severity,vulnerability_riskscore
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>This security update resolves one publicly disclosed vulnerability and twenty-three privately reported vulnerabilities in Internet Explorer. The most severe vulnerabilities could allow remote code execution if a user views a specially crafted webpage using Internet Explorer. An attacker who successfully exploited the most severe of these vulnerabilities could gain the same user rights as the current user. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.</p>
  ",MS14-010: Cumulative Security Update for Internet Explorer (2909921),Critical,731.75994873046875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when Microsoft Video Control fails to properly handle objects in memory. An attacker who successfully exploited the vulnerability could run arbitrary code in the context of the current user. If the current user is logged on with administrative user rights, an attacker could take control of the affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.</p>
  ",MS16-131: Security Update for Microsoft Video Control (3199151),Critical,601.6043701171875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists due to the way the Windows Graphics Component handles objects in memory. An attacker who successfully exploited the vulnerability could take control of the affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
There are multiple ways an attacker could exploit the vulnerability:

In a web-based attack scenario, an attacker could host a specially crafted website that is designed to exploit this vulnerability and then convince a user to view the website. An attacker would have no way to force users to view the attacker-controlled content. Instead, an attacker would have to convince users to take action, typically by getting them to click a link in an email message or in an Instant Messenger message that takes users to the attacker&#39;s website, or by opening an attachment sent through email.
In a file sharing attack scenario, an attacker could provide a specially crafted document file that is designed to exploit the vulnerability, and then convince a user to open the document file.

Note that for affected Microsoft Office products, the Preview Pane is an attack vector.
The security update addresses the vulnerability by correcting how the Windows Graphics Component handles objects in the memory.
</p>
  ",Microsoft CVE-2017-0014: Windows Graphics Component Remote Code Execution Vulnerability,Critical,540.44287109375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists in the way that the Microsoft Server Message Block 1.0 (SMBv1) server handles certain requests. An attacker who successfully exploited the vulnerability could gain the ability to execute code on the target server.
To exploit the vulnerability, in most situations, an authenticated attacker could send a specially crafted packet to a targeted SMBv1 server.
The security update addresses the vulnerability by correcting how SMBv1 handles these specially crafted requests.
</p>
  ",Microsoft CVE-2017-0278: Windows SMB Remote Code Execution Vulnerability,Severe,471.203857421875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An elevation of privilege vulnerability exists in the Windows Installer when the Windows Installer fails to properly sanitize input leading to an insecure library loading behavior.
A locally authenticated attacker could run arbitrary code with elevated system privileges. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights.
The security update addresses the vulnerability by correcting the input sanitization error to preclude unintended elevation.
</p>
  ",Microsoft CVE-2018-0868: Windows Installer Elevation of Privilege Vulnerability,Severe,406.1339111328125
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists when DirectWrite improperly discloses the contents of its memory. An attacker who successfully exploited the vulnerability could obtain information to further compromise the user&#8217;s system.
There are multiple ways an attacker could exploit the vulnerability, such as by convincing a user to open a specially crafted document, or by convincing a user to visit an untrusted webpage.
The security update addresses the vulnerability by correcting how DirectWrite handles objects in memory.
</p>
  ",Microsoft CVE-2019-1432: DirectWrite Information Disclosure Vulnerability,Severe,230.073455810546875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An elevation of privilege vulnerability exists when the Windows Backup Service improperly handles file operations.To exploit this vulnerability, an attacker would first have to gain execution on the victim system, aka &#39;Windows Backup Service Elevation of Privilege Vulnerability&#39;.</p>
  ",Microsoft CVE-2020-0703: Windows Backup Service Elevation of Privilege Vulnerability,Severe,254.039505004882812
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows Jet Database Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.
An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.
The update addresses the vulnerability by correcting the way the Windows Jet Database Engine handles objects in memory.
</p>
  ",Microsoft CVE-2019-0580: Jet Database Engine Remote Code Execution Vulnerability,Critical,437.28509521484375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows Jet Database Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.
An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.
The update addresses the vulnerability by correcting the way the Windows Jet Database Engine handles objects in memory.
</p>
  ",Microsoft CVE-2019-0906: Jet Database Engine Remote Code Execution Vulnerability,Critical,396.518402099609375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists when the Windows kernel improperly initializes objects in memory.
To exploit this vulnerability, an authenticated attacker could run a specially crafted application. An attacker who successfully exploited this vulnerability could obtain information to further compromise the user&#8217;s system.
The update addresses the vulnerability by correcting how the Windows kernel initializes objects in memory.
</p>
  ",Microsoft CVE-2019-0767: Windows Kernel Information Disclosure Vulnerability,Moderate,236.443801879882812
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows font library improperly handles specially crafted embedded fonts. An attacker who successfully exploited the vulnerability could take control of the affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
There are multiple ways an attacker could exploit the vulnerability:

In a web-based attack scenario, an attacker could host a specially crafted website that is designed to exploit the vulnerability and then convince users to view the website. An attacker would have no way to force users to view the attacker-controlled content. Instead, an attacker would have to convince users to take action, typically by getting them to click a link in an email or instant message that takes users to the attacker&#39;s website, or by opening an attachment sent through email.
In a file-sharing attack scenario, an attacker could provide a specially crafted document file designed to exploit the vulnerability and then convince users to open the document file.

The security update addresses the vulnerability by correcting how the Windows font library handles embedded fonts.
</p>
  ",Microsoft CVE-2018-1016: Microsoft Graphics Remote Code Execution Vulnerability,Critical,501.890167236328125
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A denial of service vulnerability exists in the Microsoft Server Block Message (SMB) when an attacker sends specially crafted requests to the server. An attacker who exploited this vulnerability could cause the affected system to stop responding until it is manually restarted. To attempt to exploit this issue, an attacker would need to send specially crafted SMB requests to the target system.
Note that the denial of service vulnerability would not allow an attacker to execute code or to elevate their user rights, but it could cause the affected system to stop accepting requests.
The security update addresses the vulnerability by correcting the manner in which SMB handles specially crafted client requests.
</p>
  ",Microsoft CVE-2017-0280: Windows SMB Denial of Service Vulnerability,Severe,217.001800537109375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A security feature bypass vulnerability exists when Microsoft .NET Framework (and .NET Core) components do not completely validate certificates.
An attacker could present a certificate that is marked invalid for a specific use, but the component uses it for that purpose. This action disregards the Enhanced Key Usage taggings.
The security update addresses the vulnerability by helping to ensure that .NET Framework (and .NET Core) components completely validate certificates.
</p>
  ",Microsoft CVE-2017-0248: .NET Security Feature Bypass Vulnerability,Severe,208.013946533203125
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A spoofing vulnerability exists when Microsoft browsers render SmartScreen Filter. An attacker who successfully exploited this vulnerability could trick a user by redirecting the user to a specially crafted website. The specially crafted website could then either spoof content or serve as a pivot to chain an attack with other vulnerabilities in web services.
To exploit the vulnerability, the user must click a specially crafted URL. In an email attack scenario, an attacker could send an email message containing the specially crafted URL to the user in an attempt to convince the user to click it.
In a web-based attack scenario, an attacker could host a specially crafted website designed to appear as a legitimate website to the user. However, the attacker would have no way to force the user to visit the specially crafted website. The attacker would have to convince the user to visit the specially crafted website, typically by way of enticement in an email or Instant Messenger message, and then convince the user to interact with content on the website. The update addresses the vulnerability by correcting how Microsoft browsers parse HTML.
</p>
  ",Microsoft CVE-2017-0231: Microsoft Browser Spoofing Vulnerability,Severe,155.001266479492188
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists in the Windows kernel that could allow an attacker to retrieve information that could lead to a Kernel Address Space Layout Randomization (ASLR) bypass. An attacker who successfully exploited the vulnerability could retrieve the memory address of a kernel object.
To exploit the vulnerability, an attacker would have to log on to an affected system and run a specially crafted application.
The security update addresses the vulnerability by correcting how the Windows kernel handles memory addresses.
</p>
  ",Microsoft CVE-2018-0975: Windows Kernel Information Disclosure Vulnerability,Moderate,315.1107177734375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A tampering vulnerability exists in Microsoft Windows when a man-in-the-middle attacker is able to successfully bypass the NTLM MIC (Message Integrity Check) protection. An attacker who successfully exploited this vulnerability could gain the ability to downgrade NTLM security features.
To exploit this vulnerability, the attacker would need to tamper with the NTLM exchange. The attacker could then modify flags of the NTLM packet without invalidating the signature.
The update addresses the vulnerability by hardening NTLM MIC protection on the server-side.
</p>
  ",Microsoft CVE-2019-1166: Windows NTLM Tampering Vulnerability,Severe,98.685028076171875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows Jet Database Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.
An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.
The update addresses the vulnerability by correcting the way the Windows Jet Database Engine handles objects in memory.
</p>
  ",Microsoft CVE-2019-0578: Jet Database Engine Remote Code Execution Vulnerability,Critical,437.28509521484375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows Jet Database Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.
An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.
The update addresses the vulnerability by correcting the way the Windows Jet Database Engine handles objects in memory.
</p>
  ",Microsoft CVE-2019-0847: Jet Database Engine Remote Code Execution Vulnerability,Critical,413.59710693359375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>This security update resolves a privately reported vulnerability in Microsoft .NET Framework. The vulnerability could allow security feature bypass if a user visits a specially crafted website. In a web-browsing attack scenario, an attacker who successfully exploited this vulnerability could bypass the Address Space Layout Randomization (ASLR) security feature, which helps protect users from a broad class of vulnerabilities. The security feature bypass by itself does not allow arbitrary code execution. However, an attacker could use this ASLR bypass vulnerability in conjunction with another vulnerability, such as a remote code execution vulnerability, that could take advantage of the ASLR bypass to run arbitrary code.</p>
  ",MS14-046: Vulnerability in .NET Framework Could Allow Security Feature Bypass (2984625),Severe,465.572265625
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists due to the way Windows Uniscribe handles objects in memory. An attacker who successfully exploited this vulnerability could take control of the affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
There are multiple ways an attacker could exploit this vulnerability:

In a web-based attack scenario, an attacker could host a specially crafted website designed to exploit this vulnerability and then convince a user to view the website. An attacker would have no way to force users to view the attacker-controlled content. Instead, an attacker would have to convince users to take action, typically by getting them to click a link in an email or instant message that takes users to the attacker&#39;s website, or by opening an attachment sent through email.

In a file-sharing attack scenario, an attacker could provide a specially crafted document file designed to exploit this vulnerability and then convince a user to open the document file.


The security update addresses the vulnerability by correcting how Windows Uniscribe handles objects in memory.
</p>
  ",Microsoft CVE-2017-0072: Windows Uniscribe Remote Code Execution Vulnerability,Critical,611.79705810546875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists when Windows Uniscribe improperly discloses the contents of its memory. An attacker who successfully exploited the vulnerability could obtain information to further compromise the user&#8217;s system.
There are multiple ways an attacker could exploit the vulnerability, such as by convincing a user to open a specially crafted document or by convincing a user to visit an untrusted webpage.
The update addresses the vulnerability by correcting how Windows Uniscribe handles objects in memory.
</p>
  ",Microsoft CVE-2017-0113: Windows Uniscribe Information Disclosure Vulnerability,Severe,399.540924072265625
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows Jet Database Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.
An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.
The update addresses the vulnerability by correcting the way the Windows Jet Database Engine handles objects in memory.
</p>
  ",Microsoft CVE-2019-1250: Jet Database Engine Remote Code Execution Vulnerability,Critical,370.824737548828125
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists in the Windows Event Viewer (eventvwr.msc) when it improperly parses XML input containing a reference to an external entity. An attacker who successfully exploited this vulnerability could read arbitrary files via an XML external entity (XXE) declaration.
To exploit the vulnerability, an attacker could create a file containing specially crafted XML content and convince an authenticated user to import the file.
The update addresses the vulnerability by modifying the way that the Event Viewer parses XML input.
</p>
  ",Microsoft CVE-2019-0948: Windows Event Viewer Information Disclosure Vulnerability,Severe,269.333587646484375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists when the Windows Jet Database Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.
An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.
The update addresses the vulnerability by correcting the way the Windows Jet Database Engine handles objects in memory.
</p>
  ",Microsoft CVE-2019-0851: Jet Database Engine Remote Code Execution Vulnerability,Critical,413.59710693359375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists when Windows fails to properly handle uninitialized memory when parsing certain, specially crafted TIFF image format files. The vulnerability could allow information disclosure if an attacker runs a specially crafted application on an affected system. </p>
  ",MS15-016: Vulnerability in Microsoft Graphics Component Could Allow Information Disclosure (3029944),Severe,452.01922607421875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists in PowerShell when PSObject wraps a CIM Instance. An attacker who successfully exploited this vulnerability could execute malicious code on a vulnerable system.
In an attack scenario, an attacker could execute malicious code in a PowerShell remote session.
The update addresses the vulnerability by correcting how PowerShell deserializes user supplied scripts.
</p>
  ",Microsoft CVE-2017-8565: Windows PowerShell Remote Code Execution Vulnerability,Critical,557.82623291015625
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An elevation of privilege vulnerability exists in the way that the Windows Graphics Device Interface (GDI) handles objects in memory. An attacker who successfully exploited this vulnerability could run arbitrary code in kernel mode. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights.
To exploit this vulnerability, an attacker would first have to log on to the system. An attacker could then run a specially crafted application that could exploit the vulnerability and take control of an affected system.
The update addresses the vulnerability by correcting how GDI handles objects in memory and by preventing instances of unintended user-mode privilege elevation.
</p>
  ",Microsoft CVE-2017-0005: Windows GDI Elevation of Privilege Vulnerability,Severe,535.66790771484375
12,ivanti-w16.vuln.lax.rapid7.com,10.4.22.211,00:50:56:94:fc:3a,2020-06-16 08:07:24,9482.48460388183594,"
    
<p>The IIS default installation or &quot;Welcome&quot; page is installed
      on this server.  This usually indicates a newly installed server
      which has not yet been configured properly and which may not be
      known about.</p>
    

<p>In many cases, IIS is installed by default and the user
      may not be aware that the web server is running.  These servers
      are rarely patched and rarely monitored, providing hackers with
      a convenient target that is not likely to trip any alarms.</p>
  ",Microsoft IIS default installation/welcome page installed,Severe,590.12451171875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A denial of service vulnerability exists when .NET and .NET Core improperly process XML documents. An attacker who successfully exploited this vulnerability could cause a denial of service against a .NET application.
A remote unauthenticated attacker could exploit this vulnerability by issuing specially crafted requests to a .NET (or .NET core) application.
The update addresses the vulnerability by correcting how .NET and .NET Core applications handle XML document processing.
</p>
  ",Microsoft CVE-2018-0765: .NET and .NET Core Denial of Service Vulnerability,Severe,159.296859741210938
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An elevation of privilege vulnerability exists when the Windows Kernel API improperly handles registry objects in memory. An attacker who successfully exploited the vulnerability could gain elevated privileges on a targeted system.
A locally authenticated attacker could exploit this vulnerability by running a specially crafted application.
The security update addresses the vulnerability by helping to ensure that the Windows Kernel API properly handles objects in memory.
</p>
  ",Microsoft CVE-2018-8410: Windows Registry Elevation of Privilege Vulnerability,Severe,439.4647216796875
15,cuckoo-2-0-5.vuln.lax.rapid7.com,10.4.23.176,00:50:56:94:8e:71,2020-06-16 08:04:05.417,18454.3276290893555,"
    
<p>The affected asset is vulnerable to this vulnerability ONLY if it is running one of the following modules: mod_rewrite.  Review your web server configuration for validation.  Redirects configured with mod_rewrite that were intended to be self-referential might be fooled by encoded newlines and redirect instead to an an unexpected URL within the request URL.</p>
  ",Apache HTTPD: mod_rewrite potential open redirect (CVE-2019-10098),Severe,298.344757080078125
14,misp-2-4.vuln.lax.rapid7.com,10.4.24.13,00:50:56:94:40:60,2020-06-16 08:03:48.159,14600.7524871826172,"
    
<p>The affected asset is vulnerable to this vulnerability ONLY if it is running one of the following modules: mod_rewrite.  Review your web server configuration for validation.  Redirects configured with mod_rewrite that were intended to be self-referential might be fooled by encoded newlines and redirect instead to an an unexpected URL within the request URL.</p>
  ",Apache HTTPD: mod_rewrite potential open redirect (CVE-2019-10098),Severe,298.344757080078125
16,cb-response-dev.vuln.lax.rapid7.com,10.4.24.253,00:50:56:94:62:7a,2020-05-27 08:08:53.48,7748.99053955078125,"
    
<p>linenoise, as used in Redis before 3.2.3, uses world-readable permissions for .rediscli_history, which allows local users to obtain sensitive information by reading the file.</p>
  ",Redis: Information Exposure (CVE-2013-7458),Moderate,379.09967041015625
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists in Microsoft Windows that could allow remote code execution if a .LNK file is processed.
An attacker who successfully exploited this vulnerability could gain the same user rights as the local user. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
The attacker could present to the user a removable drive, or remote share, that contains a malicious .LNK file and an associated malicious binary. When the user opens this drive(or remote share) in Windows Explorer, or any other application that parses the .LNK file, the malicious binary will execute code of the attacker&#8217;s choice, on the target system.
The security update addresses the vulnerability by correcting the processing of shortcut LNK references.
</p>
  ",Microsoft CVE-2019-1280: LNK Remote Code Execution Vulnerability,Critical,370.824737548828125
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists in .NET software when the software fails to check the source markup of a file.
An attacker who successfully exploited the vulnerability could run arbitrary code in the context of the current user. If the current user is logged on with administrative user rights, an attacker could take control of the affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
Exploitation of the vulnerability requires that a user open a specially crafted file with an affected version of .NET Framework. In an email attack scenario, an attacker could exploit the vulnerability by sending the specially crafted file to the user and convincing the user to open the file.
The security update addresses the vulnerability by correcting how .NET Framework checks the source markup of a file.
</p>
  ",Microsoft CVE-2020-0605: .NET Framework Remote Code Execution Vulnerability,Critical,333.14886474609375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>A remote code execution vulnerability exists in Remote Desktop Services &#226;&#8364;&#8220; formerly known as Terminal Services &#226;&#8364;&#8220; when an authenticated attacker abuses clipboard redirection, aka &#39;Remote Desktop Services&#194; Remote Code Execution Vulnerability&#39;.</p>
  ",Microsoft CVE-2020-0655: Remote Desktop Services Remote Code Execution Vulnerability,Critical,168.7576904296875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>This security update resolves a privately reported vulnerability in the Microsoft Active Accessibility component. The vulnerability could allow remote code execution if an attacker convinces a user to open a legitimate file that is located in the same network directory as a specially crafted dynamic link library (DLL) file. Then, while opening the legitimate file, the Microsoft Active Accessibility component could attempt to load the DLL file and execute any code it contained. For an attack to be successful, a user must visit an untrusted remote file system location or WebDAV share and open a document from this location that is then loaded by a vulnerable application.</p>
  ",MS11-075: Vulnerability in Microsoft Active Accessibility Could Allow Remote Code Execution (2623699),Critical,799.60589599609375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>An information disclosure vulnerability exists when the Windows kernel fails to properly initialize a memory address. An attacker who successfully exploited this vulnerability could obtain information to further compromise the user&#8217;s system.
To exploit this vulnerability, an attacker would have to log on to an affected system and run a specially crafted application.
The security update addresses the vulnerability by correcting how the Windows kernel initializes memory.
</p>
  ",Microsoft CVE-2017-11849: Windows Kernel Information Disclosure Vulnerability,Moderate,285.60906982421875
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>This security update resolves fourteen privately reported vulnerabilities in Internet Explorer. The most severe of these vulnerabilities could allow remote code execution if a user views a specially crafted webpage using Internet Explorer. An attacker who successfully exploited these vulnerabilities could gain the same user rights as the current user. Customers whose accounts are configured to have fewer user rights on the system could be less impacted than those who operate with administrative user rights.</p>
  ",MS14-056: Cumulative Security Update for Internet Explorer (2987107),Critical,739.6947021484375
5,cb-protection.vuln.lax.rapid7.com,10.4.28.244,00:50:56:94:9f:39,2020-06-16 08:05:07.282,9309.97209167480469,"
    
<p>
        The server is using a common or default prime number as a parameter during the Diffie-Hellman key exchange.
        This makes the secure session vulnerable to a precomputation attack. An attacker can spend a significant amount
        of time to generate a lookup/rainbow table for a particular prime number. This lookup table can then be used to obtain
        the shared secret for the handshake and decrypt the session.
    </p>
  ",TLS/SSL Server Is Using Commonly Used Prime Numbers,Moderate,169.93206787109375
13,fortigate-vm02.vuln.lax.rapid7.com,10.4.22.129,00:50:56:94:42:6b,2020-06-16 08:06:00.615,7311.62422180175781,"
    
<p>
        The server is using a common or default prime number as a parameter during the Diffie-Hellman key exchange.
        This makes the secure session vulnerable to a precomputation attack. An attacker can spend a significant amount
        of time to generate a lookup/rainbow table for a particular prime number. This lookup table can then be used to obtain
        the shared secret for the handshake and decrypt the session.
    </p>
  ",TLS/SSL Server Is Using Commonly Used Prime Numbers,Moderate,169.93206787109375
18,vagrant-pc,10.0.2.15,08:00:27:33:9f:ce,2020-03-26 10:04:24.218,412228.595520019531,"
    
<p>This security update resolves two privately reported vulnerabilities in the Remote Desktop Protocol. The more severe of these vulnerabilities could allow remote code execution if an attacker sends a sequence of specially crafted RDP packets to an affected system. By default, the Remote Desktop Protocol (RDP) is not enabled on any Windows operating system. Systems that do not have RDP enabled are not at risk.</p>
  ",MS12-020: Vulnerabilities in Remote Desktop Could Allow Remote Code Execution (2671387),Critical,818.24627685546875
15,cuckoo-2-0-5.vuln.lax.rapid7.com,10.4.23.176,00:50:56:94:8e:71,2020-06-16 08:04:05.417,18454.3276290893555,"
    
<p>By design, BIND is intended to limit the number of TCP clients that can be connected at any given time. The number of allowed connections is a tunable parameter which, if unset, defaults to a conservative value for most servers. Unfortunately, the code which was intended to limit the number of simultaneous connections contained an error which could be exploited to grow the number of simultaneous connections beyond this limit. Versions affected: BIND 9.9.0 -&gt; 9.10.8-P1, 9.11.0 -&gt; 9.11.6, 9.12.0 -&gt; 9.12.4, 9.14.0. BIND 9 Supported Preview Edition versions 9.9.3-S1 -&gt; 9.11.5-S3, and 9.11.5-S5. Versions 9.13.0 -&gt; 9.13.7 of the 9.13 development branch are also affected. Versions prior to BIND 9.9.0 have not been evaluated for vulnerability to CVE-2018-5743.</p>
  ",ISC BIND: Limiting simultaneous TCP clients is ineffective (CVE-2018-5743),Severe,88.2797622680664062
20,iase-win10.vuln.lax.rapid7.com,10.4.26.101,00:50:56:94:5c:97,2020-06-16 08:05:03.326,7147.98670959472656,"
    
<p>
         The server&#39;s TLS/SSL certificate is self-signed. Self-signed certificates cannot be
         trusted by default, especially because TLS/SSL man-in-the-middle attacks typically use
         self-signed certificates to eavesdrop on TLS/SSL connections.
      </p>
  ",Self-signed TLS/SSL certificate,Severe,248.722274780273438
7,win10-atp.vuln.lax.rapid7.com,10.4.18.180,00:50:56:94:65:85,2020-06-16 08:04:59.46,3298.68641662597656,"
    
<p>
         The server&#39;s TLS/SSL certificate is self-signed. Self-signed certificates cannot be
         trusted by default, especially because TLS/SSL man-in-the-middle attacks typically use
         self-signed certificates to eavesdrop on TLS/SSL connections.
      </p>
  ",Self-signed TLS/SSL certificate,Severe,248.722274780273438
14,misp-2-4.vuln.lax.rapid7.com,10.4.24.13,00:50:56:94:40:60,2020-06-16 08:03:48.159,14600.7524871826172,"
    
<p>
         The server&#39;s TLS/SSL certificate is self-signed. Self-signed certificates cannot be
         trusted by default, especially because TLS/SSL man-in-the-middle attacks typically use
         self-signed certificates to eavesdrop on TLS/SSL connections.
      </p>
  ",Self-signed TLS/SSL certificate,Severe,248.722274780273438
13,fortigate-vm02.vuln.lax.rapid7.com,10.4.22.129,00:50:56:94:42:6b,2020-06-16 08:06:00.615,7311.62422180175781,"
    
<p>
         The server&#39;s TLS/SSL certificate is self-signed. Self-signed certificates cannot be
         trusted by default, especially because TLS/SSL man-in-the-middle attacks typically use
         self-signed certificates to eavesdrop on TLS/SSL connections.
      </p>
  ",Self-signed TLS/SSL certificate,Severe,248.722274780273438
16,cb-response-dev.vuln.lax.rapid7.com,10.4.24.253,00:50:56:94:62:7a,2020-05-27 08:08:53.48,7748.99053955078125,"
    
<p>
         The server&#39;s TLS/SSL certificate is self-signed. Self-signed certificates cannot be
         trusted by default, especially because TLS/SSL man-in-the-middle attacks typically use
         self-signed certificates to eavesdrop on TLS/SSL connections.
      </p>
  ",Self-signed TLS/SSL certificate,Severe,248.722274780273438
