asset_id,ip_address,port,protocol_id,title,vulnerability_id,nexpose_id,references,severity_score,pci_severity_score,cvss_score,cvss_vector,vendor,name,version
18,10.0.2.15,-1,-1,MS15-032: Cumulative Security Update for Internet Explorer (3038314),10352,windows-hotfix-ms15-032,<BID:73990><BID:73994><BID:74000><BID:74004><BID:74006><CVE:CVE-2015-1652><CVE:CVE-2015-1657><CVE:CVE-2015-1659><CVE:CVE-2015-1660><CVE:CVE-2015-1661><CVE:CVE-2015-1662><CVE:CVE-2015-1665><CVE:CVE-2015-1666><CVE:CVE-2015-1667><CVE:CVE-2015-1668><MS:MS15-032><MSKB:3038314>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-034: Vulnerability in HTTP.sys Could Allow Remote Code Execution (3042553),10346,windows-hotfix-ms15-034,<BID:74013><CVE:CVE-2015-1635><DISA_SEVERITY:Category I><DISA_VMSKEY:V0059899><IAVM:2015-A-0092><MS:MS15-034><MSKB:3042553><OSVDB:120629>,10,5,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-037: Vulnerability in Windows Task Scheduler Could Allow Elevation of Privilege (3046269),10349,windows-hotfix-ms15-037,<CVE:CVE-2015-0098><DISA_SEVERITY:Category II><DISA_VMSKEY:V0059891><IAVM:2015-A-0088><MS:MS15-037><MSKB:3046269>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-038: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3049576),10344,windows-hotfix-ms15-038,<BID:73998><CVE:CVE-2015-1643><CVE:CVE-2015-1644><DISA_SEVERITY:Category II><DISA_VMSKEY:V0059897><IAVM:2015-A-0091><MS:MS15-038><MSKB:3049576>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-041: Vulnerability in .NET Framework Could Allow Information Disclosure (3048010),10385,windows-hotfix-ms15-041,<CVE:CVE-2015-1648><DISA_SEVERITY:Category I><DISA_VMSKEY:V0059893><IAVM:2015-A-0089><MS:MS15-041><MSKB:3048010>,3,2,2.6,AV:N/AC:H/Au:N/C:P/I:N/A:N,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-043: Cumulative Security Update for Internet Explorer (3049563),10388,windows-hotfix-ms15-043,<BID:74504><BID:74505><BID:74506><BID:74507><BID:74508><BID:74509><BID:74510><BID:74511><BID:74512><BID:74513><BID:74514><BID:74515><BID:74516><BID:74517><BID:74518><BID:74519><BID:74520><BID:74521><BID:74522><BID:74530><BID:74606><BID:74607><CVE:CVE-2015-1658><CVE:CVE-2015-1684><CVE:CVE-2015-1685><CVE:CVE-2015-1686><CVE:CVE-2015-1688><CVE:CVE-2015-1689><CVE:CVE-2015-1691><CVE:CVE-2015-1692><CVE:CVE-2015-1694><CVE:CVE-2015-1703><CVE:CVE-2015-1704><CVE:CVE-2015-1705><CVE:CVE-2015-1706><CVE:CVE-2015-1708><CVE:CVE-2015-1709><CVE:CVE-2015-1710><CVE:CVE-2015-1711><CVE:CVE-2015-1712><CVE:CVE-2015-1713><CVE:CVE-2015-1714><CVE:CVE-2015-1717><CVE:CVE-2015-1718><DISA_SEVERITY:Category II><DISA_VMSKEY:V0060657><IAVM:2015-A-0110><MS:MS15-043><MS:MS15-053><MSKB:3049563>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-044: Vulnerabilities in Microsoft Font Drivers Could Allow Remote Code Execution (3057110),10389,windows-hotfix-ms15-044,<BID:74485><BID:74490><CVE:CVE-2015-1670><CVE:CVE-2015-1671><MS:MS15-044><MSKB:3057110>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-048: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3057134),10384,windows-hotfix-ms15-048,<BID:74482><BID:74487><CVE:CVE-2015-1672><CVE:CVE-2015-1673><DISA_SEVERITY:Category II><DISA_VMSKEY:V0060647><IAVM:2015-A-0105><MS:MS15-048><MSKB:3057134>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191),10437,windows-hotfix-ms15-051,<CVE:CVE-2015-1676><CVE:CVE-2015-1677><CVE:CVE-2015-1678><CVE:CVE-2015-1679><CVE:CVE-2015-1680><CVE:CVE-2015-1701><MS:MS15-051><MSKB:3057191>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-054: Vulnerability in Microsoft Management Console File Format Could Allow Denial of Service (3051768),10427,windows-hotfix-ms15-054,<BID:74486><CVE:CVE-2015-1681><MS:MS15-054><MSKB:3051768>,2,2,1.9,AV:L/AC:M/Au:N/C:N/I:N/A:P,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-056: Cumulative Security Update for Internet Explorer (3058515),10410,windows-hotfix-ms15-056,<BID:74972><BID:74978><BID:74979><BID:74981><BID:74982><BID:74983><BID:74984><BID:74985><BID:74986><BID:74987><BID:74988><BID:74989><BID:74990><BID:74991><BID:74992><BID:74993><BID:74994><BID:74995><BID:74996><BID:74997><CVE:CVE-2015-1687><CVE:CVE-2015-1730><CVE:CVE-2015-1731><CVE:CVE-2015-1732><CVE:CVE-2015-1735><CVE:CVE-2015-1736><CVE:CVE-2015-1737><CVE:CVE-2015-1739><CVE:CVE-2015-1740><CVE:CVE-2015-1741><CVE:CVE-2015-1742><CVE:CVE-2015-1743><CVE:CVE-2015-1744><CVE:CVE-2015-1745><CVE:CVE-2015-1747><CVE:CVE-2015-1748><CVE:CVE-2015-1750><CVE:CVE-2015-1751><CVE:CVE-2015-1752><CVE:CVE-2015-1753><CVE:CVE-2015-1754><CVE:CVE-2015-1755><CVE:CVE-2015-1765><CVE:CVE-2015-1766><MS:MS15-056><MSKB:3058515>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-060: Vulnerability in Microsoft Common Controls Could Allow Remote Code Execution (3059317),10467,windows-hotfix-ms15-060,<BID:75017><CVE:CVE-2015-1756><DISA_SEVERITY:Category II><DISA_VMSKEY:V0060943><IAVM:2015-A-0125><MS:MS15-060><MSKB:3059317>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-065: Security Update for Internet Explorer (3076321),10465,windows-hotfix-ms15-065,<BID:75677><BID:75687><CVE:CVE-2015-1729><CVE:CVE-2015-1733><CVE:CVE-2015-1738><CVE:CVE-2015-1767><CVE:CVE-2015-2372><CVE:CVE-2015-2383><CVE:CVE-2015-2384><CVE:CVE-2015-2385><CVE:CVE-2015-2388><CVE:CVE-2015-2389><CVE:CVE-2015-2390><CVE:CVE-2015-2391><CVE:CVE-2015-2397><CVE:CVE-2015-2398><CVE:CVE-2015-2401><CVE:CVE-2015-2402><CVE:CVE-2015-2403><CVE:CVE-2015-2404><CVE:CVE-2015-2406><CVE:CVE-2015-2408><CVE:CVE-2015-2410><CVE:CVE-2015-2411><CVE:CVE-2015-2412><CVE:CVE-2015-2413><CVE:CVE-2015-2414><CVE:CVE-2015-2419><CVE:CVE-2015-2421><CVE:CVE-2015-2422><CVE:CVE-2015-2425><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061127><IAVM:2015-A-0166><MS:MS15-065><MS:MS15-066><MSKB:3076321>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-069: Vulnerabilities in Windows Could Allow Remote Code Execution (3072631),10460,windows-hotfix-ms15-069,<CVE:CVE-2015-2368><CVE:CVE-2015-2369><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061129><IAVM:2015-A-0167><MS:MS15-069><MSKB:3072631>,7,4,6.9,AV:L/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-077: Vulnerability in ATM Font Driver Could Allow Elevation of Privilege (3077657),10498,windows-hotfix-ms15-077,<BID:75587><CERT:TA15-195A><CVE:CVE-2015-2387><MS:MS15-077><MSKB:3077657>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-078: Vulnerability in Microsoft Font Driver Could Allow Remote Code Execution (3079904),10486,windows-hotfix-ms15-078,<BID:75951><CERT-VN:103336><CVE:CVE-2015-2426><MS:MS15-078><MSKB:3079904>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-079: Cumulative Security Update for Internet Explorer (3082442),10488,windows-hotfix-ms15-079,<BID:76188><BID:76189><BID:76190><BID:76191><BID:76194><BID:76195><CVE:CVE-2015-2423><CVE:CVE-2015-2441><CVE:CVE-2015-2442><CVE:CVE-2015-2443><CVE:CVE-2015-2444><CVE:CVE-2015-2445><CVE:CVE-2015-2446><CVE:CVE-2015-2447><CVE:CVE-2015-2448><CVE:CVE-2015-2449><CVE:CVE-2015-2450><CVE:CVE-2015-2451><CVE:CVE-2015-2452><DISA_SEVERITY:Category I><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061297><DISA_VMSKEY:V0061307><DISA_VMSKEY:V0061313><DISA_VMSKEY:V0061317><IAVM:2015-A-0188><IAVM:2015-A-0189><IAVM:2015-A-0194><IAVM:2015-A-0197><MS:MS15-079><MS:MS15-081><MS:MS15-088><MS:MS15-091><MSKB:3082442>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-080: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662),10471,windows-hotfix-ms15-080,<BID:76209><BID:76213><BID:76215><BID:76216><BID:76238><BID:76239><BID:76240><BID:76241><CVE:CVE-2015-2431><CVE:CVE-2015-2432><CVE:CVE-2015-2433><CVE:CVE-2015-2435><CVE:CVE-2015-2453><CVE:CVE-2015-2454><CVE:CVE-2015-2455><CVE:CVE-2015-2456><CVE:CVE-2015-2458><CVE:CVE-2015-2459><CVE:CVE-2015-2460><CVE:CVE-2015-2461><CVE:CVE-2015-2462><CVE:CVE-2015-2463><CVE:CVE-2015-2464><CVE:CVE-2015-2465><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061311><IAVM:2015-A-0196><MS:MS15-080><MSKB:3078662>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-082: Vulnerabilities in RDP Could Allow Remote Code Execution (3080348),10526,windows-hotfix-ms15-082,<CVE:CVE-2015-2472><CVE:CVE-2015-2473><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061299><IAVM:2015-A-0190><MS:MS15-082><MSKB:3080348>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-084: Vulnerabilities in XML Core Services Could Allow Information Disclosure (3080129),10530,windows-hotfix-ms15-084,<BID:76232><CVE:CVE-2015-2434><CVE:CVE-2015-2440><CVE:CVE-2015-2471><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061289><IAVM:2015-B-0098><MS:MS15-084><MSKB:3080129>,4,3,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-085: Vulnerability in Mount Manager Could Allow Elevation of Privilege (3082487),10519,windows-hotfix-ms15-085,<CVE:CVE-2015-1769><DISA_SEVERITY:Category I><DISA_VMSKEY:V0061303><IAVM:2015-A-0192><MS:MS15-085><MSKB:3082487>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-088: Unsafe Command Line Parameter Passing Could Allow Information Disclosure (3082458),10522,windows-hotfix-ms15-088,<CVE:CVE-2015-2423><DISA_SEVERITY:Category I><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061297><DISA_VMSKEY:V0061307><DISA_VMSKEY:V0061313><IAVM:2015-A-0188><IAVM:2015-A-0194><IAVM:2015-A-0197><MS:MS15-079><MS:MS15-081><MS:MS15-088><MSKB:3082458>,4,3,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-089: Vulnerability in WebDAV Could Allow Information Disclosure  (3076949),10518,windows-hotfix-ms15-089,<CVE:CVE-2015-2476><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061285><IAVM:2015-B-0096><MS:MS15-089><MSKB:3076949>,3,2,2.6,AV:N/AC:H/Au:N/C:P/I:N/A:N,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-090: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege  (3060716),10506,windows-hotfix-ms15-090,<BID:76233><CVE:CVE-2015-2428><CVE:CVE-2015-2429><CVE:CVE-2015-2430><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061305><IAVM:2015-A-0193><MS:MS15-090><MSKB:3060716>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-093: Security Update for Internet Explorer (3088903),10543,windows-hotfix-ms15-093,<BID:76403><CVE:CVE-2015-2502><MS:MS15-093><MSKB:3088903>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-094: Cumulative Security Update for Internet Explorer (3089548),10545,windows-hotfix-ms15-094,<BID:76570><BID:76571><BID:76572><BID:76573><BID:76574><BID:76575><BID:76576><BID:76577><BID:76578><BID:76579><BID:76580><BID:76581><BID:76582><BID:76583><BID:76584><BID:76585><BID:76586><CVE:CVE-2015-2483><CVE:CVE-2015-2484><CVE:CVE-2015-2485><CVE:CVE-2015-2486><CVE:CVE-2015-2487><CVE:CVE-2015-2489><CVE:CVE-2015-2490><CVE:CVE-2015-2491><CVE:CVE-2015-2492><CVE:CVE-2015-2493><CVE:CVE-2015-2494><CVE:CVE-2015-2498><CVE:CVE-2015-2499><CVE:CVE-2015-2500><CVE:CVE-2015-2501><CVE:CVE-2015-2541><CVE:CVE-2015-2542><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061381><DISA_VMSKEY:V0061383><IAVM:2015-A-0210><IAVM:2015-A-0211><MS:MS15-094><MS:MS15-095><MSKB:3089548>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656),10537,windows-hotfix-ms15-097,<BID:76563><BID:76589><BID:76591><BID:76592><BID:76593><BID:76597><BID:76599><BID:76602><BID:76606><BID:76607><BID:76608><CVE:CVE-2015-2506><CVE:CVE-2015-2507><CVE:CVE-2015-2508><CVE:CVE-2015-2510><CVE:CVE-2015-2511><CVE:CVE-2015-2512><CVE:CVE-2015-2517><CVE:CVE-2015-2518><CVE:CVE-2015-2527><CVE:CVE-2015-2529><CVE:CVE-2015-2546><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061385><IAVM:2015-A-0212><MS:MS15-097><MSKB:3089656>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-100: Vulnerability in Windows Media Center Could Allow Remote Code Execution (3087918),9825,windows-hotfix-ms15-100,<BID:76594><CVE:CVE-2015-2509><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061373><IAVM:2015-B-0112><MS:MS15-100><MSKB:3087918>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-101: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3089662),9827,windows-hotfix-ms15-101,<BID:76560><BID:76567><CVE:CVE-2015-2504><CVE:CVE-2015-2526><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061387><IAVM:2015-A-0213><MS:MS15-101><MSKB:3089662>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-102: Vulnerabilities in Windows Task Management Could Allow Elevation of Privilege  (3089657),9828,windows-hotfix-ms15-102,<BID:76653><CVE:CVE-2015-2524><CVE:CVE-2015-2525><CVE:CVE-2015-2528><DISA_SEVERITY:Category II><DISA_VMSKEY:V0061391><IAVM:2015-A-0215><MS:MS15-102><MSKB:3089657>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-106: Cumulative Security Update for Internet Explorer (3096441),9823,windows-hotfix-ms15-106,<BID:76991><BID:77010><CVE:CVE-2015-2482><CVE:CVE-2015-6042><CVE:CVE-2015-6044><CVE:CVE-2015-6045><CVE:CVE-2015-6046><CVE:CVE-2015-6047><CVE:CVE-2015-6048><CVE:CVE-2015-6049><CVE:CVE-2015-6050><CVE:CVE-2015-6051><CVE:CVE-2015-6052><CVE:CVE-2015-6053><CVE:CVE-2015-6055><CVE:CVE-2015-6056><CVE:CVE-2015-6059><CVE:CVE-2015-6184><MS:MS15-106><MS:MS15-108><MSKB:3096441>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-109: Security Update for Windows Shell to Address Remote Code Execution (3096443),9817,windows-hotfix-ms15-109,<CVE:CVE-2015-2515><CVE:CVE-2015-2548><MS:MS15-109><MSKB:3096443>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-112: Cumulative Security Update for Internet Explorer (3104517),9855,windows-hotfix-ms15-112,<BID:77448><BID:77449><BID:77450><BID:77453><BID:77461><BID:77470><CVE:CVE-2015-2427><CVE:CVE-2015-6064><CVE:CVE-2015-6065><CVE:CVE-2015-6066><CVE:CVE-2015-6068><CVE:CVE-2015-6069><CVE:CVE-2015-6070><CVE:CVE-2015-6071><CVE:CVE-2015-6072><CVE:CVE-2015-6073><CVE:CVE-2015-6074><CVE:CVE-2015-6075><CVE:CVE-2015-6076><CVE:CVE-2015-6077><CVE:CVE-2015-6078><CVE:CVE-2015-6079><CVE:CVE-2015-6080><CVE:CVE-2015-6081><CVE:CVE-2015-6082><CVE:CVE-2015-6084><CVE:CVE-2015-6085><CVE:CVE-2015-6086><CVE:CVE-2015-6087><CVE:CVE-2015-6088><CVE:CVE-2015-6089><MS:MS15-112><MS:MS15-113><MSKB:3104517>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864),9848,windows-hotfix-ms15-115,<CVE:CVE-2015-6100><CVE:CVE-2015-6101><CVE:CVE-2015-6102><CVE:CVE-2015-6103><CVE:CVE-2015-6104><CVE:CVE-2015-6109><CVE:CVE-2015-6113><MS:MS15-115><MSKB:3105864>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-117: Security Update for NDIS to Address Elevation of Privilege (3101722),9851,windows-hotfix-ms15-117,<CVE:CVE-2015-6098><MS:MS15-117><MSKB:3101722>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-118: Security Update for .NET Framework to Address Elevation of Privilege (3104507),9853,windows-hotfix-ms15-118,<CVE:CVE-2015-6096><CVE:CVE-2015-6099><CVE:CVE-2015-6115><MS:MS15-118><MSKB:3104507>,4,3,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-119: Security Update for Winsock to Address Elevation of Privilege (3104521),9844,windows-hotfix-ms15-119,<CVE:CVE-2015-2478><MS:MS15-119><MSKB:3104521>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-124: Cumulative Security Update for Internet Explorer (3116180),9873,windows-hotfix-ms15-124,<CVE:CVE-2015-6083><CVE:CVE-2015-6134><CVE:CVE-2015-6135><CVE:CVE-2015-6136><CVE:CVE-2015-6138><CVE:CVE-2015-6139><CVE:CVE-2015-6140><CVE:CVE-2015-6141><CVE:CVE-2015-6142><CVE:CVE-2015-6143><CVE:CVE-2015-6144><CVE:CVE-2015-6145><CVE:CVE-2015-6146><CVE:CVE-2015-6147><CVE:CVE-2015-6148><CVE:CVE-2015-6149><CVE:CVE-2015-6150><CVE:CVE-2015-6151><CVE:CVE-2015-6152><CVE:CVE-2015-6153><CVE:CVE-2015-6154><CVE:CVE-2015-6155><CVE:CVE-2015-6156><CVE:CVE-2015-6157><CVE:CVE-2015-6158><CVE:CVE-2015-6159><CVE:CVE-2015-6160><CVE:CVE-2015-6161><CVE:CVE-2015-6162><CVE:CVE-2015-6164><MS:MS15-124><MS:MS15-125><MS:MS15-126><MSKB:3116180>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-128: Security Update for Microsoft Graphics Component to Address Remote Code Execution (3104503),9868,windows-hotfix-ms15-128,<CVE:CVE-2015-6106><CVE:CVE-2015-6107><CVE:CVE-2015-6108><MS:MS15-128><MSKB:3104503>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-130: Security Update for Microsoft Uniscribe to Address Remote Code Execution (3108670),9885,windows-hotfix-ms15-130,<CVE:CVE-2015-6130><MS:MS15-130><MSKB:3108670>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-134: Security Update for Windows Media Center to Address Remote Code Execution (3108669),9882,windows-hotfix-ms15-134,<BID:78516><CVE:CVE-2015-6127><CVE:CVE-2015-6131><MS:MS15-134><MSKB:3108669>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS15-135: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3119075),9883,windows-hotfix-ms15-135,<CVE:CVE-2015-6171><CVE:CVE-2015-6173><CVE:CVE-2015-6174><CVE:CVE-2015-6175><MS:MS15-135><MSKB:3119075>,7,5,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-001: Cumulative Security Update for Internet Explorer (3124903),83488,windows-hotfix-ms16-001,<CVE:CVE-2016-0002><CVE:CVE-2016-0005><MS:MS16-001><MS:MS16-003><MSKB:3124903>,8,5,7.6,AV:N/AC:H/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-019: Security Update for .NET Framework to Address Denial of Service (3137893),83483,windows-hotfix-ms16-019,<CVE:CVE-2016-0033><CVE:CVE-2016-0047><MS:MS16-019><MSKB:3137893>,5,3,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-026: Security Update for Graphic Fonts to Address Remote Code Execution (3143148),83532,windows-hotfix-ms16-026,<BID:84027><BID:84071><CVE:CVE-2016-0120><CVE:CVE-2016-0121><MS:MS16-026><MSKB:3143148>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-027: Security Update for Windows Media to Address Remote Code Execution (3143146),83533,windows-hotfix-ms16-027,<BID:84089><BID:84111><CVE:CVE-2016-0098><CVE:CVE-2016-0101><MS:MS16-027><MSKB:3143146>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-032: Security Update for Secondary Logon to Address Elevation of Privilege (3143141),83514,windows-hotfix-ms16-032,<BID:84034><CVE:CVE-2016-0099><MS:MS16-032><MSKB:3143141>,7,5,7.8,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-033: Security Update for Windows USB Mass Storage Class Driver to Address Elevation of Privilege (3143142),83503,windows-hotfix-ms16-033,<BID:84035><CVE:CVE-2016-0133><MS:MS16-033><MSKB:3143142>,7,5,6.8,AV:L/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-035: Security Update for .NET Framework to Address Security Feature Bypass (3141780),83500,windows-hotfix-ms16-035,<BID:84075><CVE:CVE-2016-0132><MS:MS16-035><MSKB:3141780>,10,5,9.8,AV:N/AC:L/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-039: Security Update for Microsoft Graphics Component  (3148522),83505,windows-hotfix-ms16-039,<CVE:CVE-2016-0143><CVE:CVE-2016-0145><CVE:CVE-2016-0165><CVE:CVE-2016-0167><MS:MS16-039><MSKB:3148522>,9,5,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-040: Security Update for Microsoft XML Core Services (3148541),83594,windows-hotfix-ms16-040,<CVE:CVE-2016-0147><MS:MS16-040><MSKB:3148541>,9,5,8.8,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
18,10.0.2.15,-1,-1,MS16-044: Security Update for Windows OLE (3146706),83581,windows-hotfix-ms16-044,<CVE:CVE-2016-0153><MS:MS16-044><MSKB:3146706>,9,5,7.8,AV:N/AC:M/Au:N/C:C/I:C/A:C,Microsoft,Windows 7 Professional Edition,SP1
